,answers
251,"The largest flow rate for laminar flow is approximately 1.18 × 10^-3 ft^3/s.

*   The critical Reynolds number for pipe flow is around 2100.
*   The Reynolds number is calculated using the diameter, velocity, and kinematic viscosity.
*   Flow rate is related to velocity and pipe cross-sectional area.
*   We need to find the flow rate that corresponds to the critical Reynolds number.

B"
252,"Part 1: The gradient is calculated by taking the derivative of the objective function with respect to *w*.

Part 2:
*   The derivative of the first term, $\frac{1}{2} \norm{Xw-y}^2_2$, is $X^\top(Xw-y)$.
*   The derivative of the second term, $\frac{1}{2}\lambda \norm{w}^2_2$, is $\lambda w$.
*   Combining these gives the final gradient.

Part 3:
A"
253,"Part 1: A Type II error would lead to the continued use of the less effective current medication.

Part 2:
*   A Type II error means failing to reject a false null hypothesis.
*   The null hypothesis states the medications are equally effective.
*   If Heartaid is actually better, failing to reject the null means missing the benefit of Heartaid.
*   This results in patients continuing to use the less effective current medication.

Part 3:
G"
254,"Part 1: Roosevelt responded to Long's challenges by enacting further social welfare programs.

Part 2:
*   The provided text describes Long's ""Share Our Wealth"" program, which advocated for wealth redistribution.
*   Roosevelt's response to such challenges involved expanding the New Deal.
*   The Second New Deal included programs like Social Security, addressing economic insecurity.

Part 3:
C"
255,"Part 1: Cognitive symptoms are less likely in Parkinson's disease compared to other listed dementias.

Part 2:
*   Parkinson's disease primarily affects motor functions.
*   While cognitive decline can occur, it's often less prominent early on.
*   Other options are characterized by significant cognitive impairment.

Part 3:
A"
256,"Part 1: The retiree's remedy before accepting rent after the initial lease term expired was eviction for non-payment.

Part 2:
*   The artist's continued occupancy and payment, accepted by the retiree, created a periodic tenancy.
*   The artist's failure to pay rent after the initial term expired would be grounds for eviction.
*   The rat infestation, while a problem, doesn't negate the artist's obligation to pay rent.
*   The retiree could not seek remedies related to the original lease terms before accepting rent.

Part 3:
D"
257,"Part 1: Calciviruses replicate as positive-sense single-stranded RNA viruses.

Part 2:
*   Calciviruses are known to have a positive-sense RNA genome.
*   This means their RNA can be directly translated into proteins by the host cell's ribosomes.
*   This is a key characteristic of their replication strategy.

Part 3:
D"
258,"The difference in refractive index is approximately 4.8 × 10^-5.

*   The specific rotation formula relates rotation angle, wavelength, and refractive index difference.
*   The given values for rotation and wavelength are used in the formula.
*   The thickness of the quartz plate is also considered.
*   The calculation yields the difference in refractive indices.

B"
259,"Part 1: The particles do not necessarily need to have the same mass.

Part 2:
*   The net force is zero, implying the electrostatic and gravitational forces are balanced.
*   The charges must have the same magnitude and sign to create a repulsive force.
*   The gravitational force is always attractive, and the masses do not need to be equal for the forces to balance.
*   If the distance changes, the forces will no longer be balanced.

Part 3:
C"
260,"Part 1: Bryophytes exhibit adaptations like rhizoids, a protective embryo, and a porous surface.

Part 2:
*   Rhizoids anchor the plant to the substrate.
*   The embryo's protection within the female gametophyte is crucial for survival.
*   A porous surface facilitates gas exchange.
*   Cutinized epidermis is not a feature of bryophytes.

Part 3:
A"
261,"The wavelength of the radiation is approximately 21 centimeters.

*   The relationship between wavelength, frequency, and the speed of light is crucial.
*   The speed of light is approximately 3 x 10^10 cm/s.
*   Wavelength can be calculated by dividing the speed of light by the frequency.
*   The calculation yields a wavelength of approximately 21 cm.

G"
262,"The discount rate is 30%.

*   The difference between the original price and the sale price is $84.
*   Divide the discount amount ($84) by the original price ($280) to find the discount rate.
*   $84/$280 = 0.30, which is 30%.

B"
263,"Part 1: The probability is calculated by multiplying the allele frequencies together and then multiplying by two.

Part 2:
*   The question asks for the likelihood of *two* specific alleles.
*   Each allele has a frequency of 0.2.
*   The probability of getting both is 0.2 * 0.2 = 0.04.
*   Since the question asks for two specific alleles, the answer is 0.04.

Part 3:
H"
264,"The vapor pressure of Be at 1537°K is approximately 6.67 × 10^-5 atm.

*   The Knudsen method relates effusion rate to vapor pressure.
*   The formula involves the mass effused, the area of the hole, the temperature, and the molar mass.
*   Plugging in the given values and solving for pressure yields the answer.

C"
265,"Part 1: The air expands to a volume of 2001 cubic feet.

Part 2:
*   The temperature increase is significant, indicating a large expansion.
*   The initial volume is one cubic foot.
*   The expansion factor is proportional to the temperature change in Kelvin.
*   The answer must be significantly larger than the initial volume.

Part 3:
I"
266,"Part 1: The number of Au^198 atoms present after two days of irradiation is approximately 1.55 x 10^11.

Part 2:
*   The production rate of Au^198 is 10^6 atoms per second.
*   The half-life of Au^198 is 2.70 days, meaning it decays over time.
*   After two days, the number of atoms will be less than if there were no decay.
*   The calculation involves considering both production and decay rates.

Part 3:
B"
